_id,EmpID,FirstName,LastName,Title,Supervisor,ADEmail,PayZone,EmployeeClassificationType,DepartmentType,DOB,State,GenderCode,Performance Score,Current Employee Rating,password
64f809ed579803c711d60c38,3566,Maliki,Moumanil,Production Technician II,Desiree Stephens,maliki.moumanil@bilearner.com,Zone A,Part-Time,Production       ,05-10-1963,MA,Male,Fully Meets,2,123456
64f809ed579803c711d60c39,3567,Nader,Barton,Production Technician I,Debra Garcia,nader.barton@bilearner.com,Zone C,Full-Time,Production       ,02-09-1966,MA,Male,Fully Meets,4,123456
64f809ed579803c711d60c3a,3568,Quinn,Rarrick,Production Technician I,Susan Brown,quinn.rarrick@bilearner.com,Zone B,Part-Time,Production       ,08-12-1974,MA,Male,Fully Meets,2,123456
64f809ed579803c711d60c3b,3569,Beatrice,Chace,Production Technician I,Margaret Hampton,beatrice.chace@bilearner.com,Zone B,Temporary,Production       ,19-07-1995,MA,Female,Fully Meets,2,123456
64f809ed579803c711d60c3c,3570,Adrienne J,Homberger,Production Technician II,Brandon Miller,adrienne j.homberger@bilearner.com,Zone B,Temporary,Production       ,23-11-1974,MA,Female,Fully Meets,1,123456
64f809ed579803c711d60c3d,3571,Marilyn,Linares,Production Technician I,Dr. Matthew Schmitt,marilyn.linares@bilearner.com,Zone C,Full-Time,Production       ,29-08-1947,MA,Female,Fully Meets,4,123456
64f809ed579803c711d60c3e,3572,Timothy,Sullivan,Production Technician I,Shawn Berry,timothy.sullivan@bilearner.com,Zone A,Part-Time,Production       ,07-06-1994,MA,Male,Fully Meets,5,123456
64f809ed579803c711d60c3f,3573,Jennifer,Medeiros,Production Technician I,Brittany Martin,jennifer.medeiros@bilearner.com,Zone B,Full-Time,Production       ,26-10-1983,MA,Female,Exceeds,4,123456
64f809ed579803c711d60c40,3574,Anna,Von Massenbach,Production Technician I,Timothy Weaver,anna.von massenbach@bilearner.com,Zone B,Full-Time,Production       ,06-05-1951,MA,Female,Fully Meets,1,123456
64f809ed579803c711d60c41,3575,George,Johnson,Production Technician I,Amanda Smith,george.johnson@bilearner.com,Zone A,Temporary,Production       ,05-03-1987,MA,Male,Exceeds,5,123456
64f809ed579803c711d60c42,3576,Angela,Erilus,Production Technician II,Marc Cummings,angela.erilus@bilearner.com,Zone B,Full-Time,Production       ,26-04-1992,MA,Female,Exceeds,4,123456
64f809ed579803c711d60c43,3577,Miguel,Estremera,Production Technician I,James Rodriguez,miguel.estremera@bilearner.com,Zone C,Temporary,Production       ,30-05-1957,MA,Male,Fully Meets,4,123456
64f809ed579803c711d60c44,3578,Clinton,Owad,Production Technician I,Elizabeth Sullivan MD,clinton.owad@bilearner.com,Zone A,Temporary,Production       ,30-05-1957,MA,Male,Exceeds,2,123456
64f809ed579803c711d60c45,3579,Constance,Sloan,Production Technician II,Sean Marsh,constance.sloan@bilearner.com,Zone C,Part-Time,Production       ,15-11-1946,MA,Female,Needs Improvement,4,123456
64f809ed579803c711d60c46,3580,Davion,Sanchez,Production Technician I,Kathryn Wilkinson,davion.sanchez@bilearner.com,Zone C,Full-Time,Production       ,21-04-1942,MA,Male,Fully Meets,4,123456
64f809ed579803c711d60c47,3581,Ross,Strickland,Production Technician I,Paul Walker,ross.strickland@bilearner.com,Zone A,Part-Time,Production       ,08-03-1943,MA,Male,Fully Meets,2,123456
64f809ed579803c711d60c48,3582,Augustus,Drake,Production Technician I,Elizabeth Robertson,augustus.drake@bilearner.com,Zone B,Part-Time,Production       ,09-08-1968,MA,Male,Fully Meets,4,123456
64f809ed579803c711d60c49,3583,Gracelyn,Huynh,Production Technician I,Tasha Mayer,gracelyn.huynh@bilearner.com,Zone C,Temporary,Production       ,20-11-1958,MA,Female,Needs Improvement,4,123456
64f809ed579803c711d60c4a,3584,Orlando,Armstrong,Production Technician I,Chris Walker,orlando.armstrong@bilearner.com,Zone C,Full-Time,Production       ,07-11-1987,MA,Female,Fully Meets,4,123456
64f809ed579803c711d60c4b,3585,Edward,Everett,Production Technician I,Traci Floyd,edward.everett@bilearner.com,Zone A,Full-Time,Production       ,16-07-1992,MA,Female,Fully Meets,4,123456
64f809ed579803c711d60c4c,3586,Jaqueline,Terrell,Production Technician I,Veronica Wiley,jaqueline.terrell@bilearner.com,Zone B,Full-Time,Production       ,27-12-2000,MA,Female,Fully Meets,2,123456
64f809ed579803c711d60c4d,3587,Quinn,Mccullough,Production Technician I,Katherine Gay,quinn.mccullough@bilearner.com,Zone B,Temporary,Production       ,25-12-1977,MA,Male,Fully Meets,2,123456
64f809ed579803c711d60c4e,3588,Selena,Greer,Production Technician I,Paul Lopez,selena.greer@bilearner.com,Zone C,Full-Time,Production       ,08-03-1972,MA,Male,Fully Meets,2,123456
64f809ed579803c711d60c4f,3589,Giovani,Roy,Production Technician I,Jay Bush,giovani.roy@bilearner.com,Zone B,Temporary,Production       ,02-08-1951,MA,Male,Fully Meets,1,123456
64f809ed579803c711d60c50,3590,Dominik,Mullen,Production Technician I,Jessica Allen,dominik.mullen@bilearner.com,Zone C,Full-Time,Production       ,31-05-1995,MA,Male,Fully Meets,4,123456
64f809ed579803c711d60c51,3591,Abdullah,Ellison,Production Technician I,Dr. William Thompson,abdullah.ellison@bilearner.com,Zone B,Part-Time,Production       ,14-11-1998,MA,Female,Needs Improvement,5,123456
64f809ed579803c711d60c52,3592,Andre,Guzman,Production Technician I,Mrs. Audrey Gonzalez DDS,andre.guzman@bilearner.com,Zone B,Full-Time,Production       ,23-12-1998,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c53,3593,Brayden,Malone,Production Technician I,Ashley Bradshaw,brayden.malone@bilearner.com,Zone A,Full-Time,Production       ,11-11-1949,MA,Male,Fully Meets,1,123456
64f809ed579803c711d60c54,3594,Maribel,Morrison,Production Technician I,Ashley Meyer,maribel.morrison@bilearner.com,Zone B,Part-Time,Production       ,14-03-1968,MA,Male,Needs Improvement,1,123456
64f809ed579803c711d60c55,3595,Fisher,Stafford,Production Technician I,Nicole Delgado,fisher.stafford@bilearner.com,Zone A,Temporary,Production       ,02-03-1952,MA,Male,Fully Meets,1,123456
64f809ed579803c711d60c56,3596,Kellen,Medina,Production Technician I,John Henry,kellen.medina@bilearner.com,Zone C,Full-Time,Production       ,19-07-1982,MA,Male,Needs Improvement,2,123456
64f809ed579803c711d60c57,3597,Brenton,Monroe,Production Technician II,Autumn Decker,brenton.monroe@bilearner.com,Zone C,Part-Time,Production       ,31-10-1986,MA,Female,Fully Meets,1,123456
64f809ed579803c711d60c58,3598,Derick,Rocha,Production Technician II,Alex Moore,derick.rocha@bilearner.com,Zone A,Full-Time,Production       ,06-10-1950,MA,Female,Needs Improvement,1,123456
64f809ed579803c711d60c59,3599,Elaine,Weeks,Production Technician II,Dana Smith,elaine.weeks@bilearner.com,Zone A,Temporary,Production       ,31-03-1950,MA,Female,Fully Meets,2,123456
64f809ed579803c711d60c5a,3600,Marely,Dixon,Production Technician II,Bobby Serrano,marely.dixon@bilearner.com,Zone B,Temporary,Production       ,07-10-1949,MA,Female,Fully Meets,2,123456
64f809ed579803c711d60c5b,3601,Keagan,Henson,Production Technician II,Robert Riley,keagan.henson@bilearner.com,Zone B,Full-Time,Production       ,22-07-1966,MA,Female,Fully Meets,5,123456
64f809ed579803c711d60c5c,3602,Helena,Davenport,Production Technician II,Crystal Mcneil,helena.davenport@bilearner.com,Zone B,Part-Time,Production       ,12-10-1994,MA,Female,Fully Meets,5,123456
64f809ed579803c711d60c5d,3603,Houston,Aguirre,Production Technician II,Christine Costa,houston.aguirre@bilearner.com,Zone A,Part-Time,Production       ,15-02-1977,MA,Female,Fully Meets,2,123456
64f809ed579803c711d60c5e,3604,Kane,Owen,Production Technician II,Mark Hale,kane.owen@bilearner.com,Zone B,Full-Time,Production       ,09-03-1948,MA,Female,Needs Improvement,4,123456
64f809ed579803c711d60c5f,3605,Emerson,Pitts,Production Technician I,Destiny Johnson,emerson.pitts@bilearner.com,Zone C,Temporary,Production       ,25-08-1943,MA,Male,Fully Meets,4,123456
64f809ed579803c711d60c60,3606,Clarissa,Winters,Production Technician I,Eric Gonzales,clarissa.winters@bilearner.com,Zone C,Full-Time,Production       ,13-03-1965,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c61,3607,Frankie,Atkins,Production Technician I,Christopher Murray,frankie.atkins@bilearner.com,Zone A,Full-Time,Production       ,03-08-1976,MA,Male,Fully Meets,5,123456
64f809ed579803c711d60c62,3608,Ally,Zhang,Production Technician I,Ashley Williamson,ally.zhang@bilearner.com,Zone C,Part-Time,Production       ,06-07-1979,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c63,3609,Kayleigh,Harmon,Production Technician I,Frederick Harrison,kayleigh.harmon@bilearner.com,Zone B,Full-Time,Production       ,09-06-1993,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c64,3610,Kayley,Myers,Production Technician I,Brian Arnold,kayley.myers@bilearner.com,Zone C,Full-Time,Production       ,07-04-1973,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c65,3611,Rowan,Cobb,Production Technician I,Lori Reed,rowan.cobb@bilearner.com,Zone C,Full-Time,Production       ,20-01-1952,MA,Female,Fully Meets,2,123456
64f809ed579803c711d60c66,3612,Edward,Mann,Production Technician I,Trevor Rodriguez,edward.mann@bilearner.com,Zone A,Part-Time,Production       ,25-12-1984,MA,Male,PIP,4,123456
64f809ed579803c711d60c67,3613,Amirah,Johnson,Production Technician I,Jason Owens,amirah.johnson@bilearner.com,Zone B,Part-Time,Production       ,14-06-1973,MA,Male,Exceeds,1,123456
64f809ed579803c711d60c68,3614,Bridget,Deleon,Production Technician I,Clifford Martinez,bridget.deleon@bilearner.com,Zone B,Temporary,Production       ,31-08-1973,MA,Male,Fully Meets,2,123456
64f809ed579803c711d60c69,3615,Martin,Weber,Production Technician I,Lee Hudson,martin.weber@bilearner.com,Zone B,Part-Time,Production       ,14-05-1986,MA,Male,Exceeds,2,123456
64f809ed579803c711d60c6a,3616,Ruben,Lewis,Production Technician I,Allison Tran,ruben.lewis@bilearner.com,Zone C,Full-Time,Production       ,24-03-1981,MA,Female,Fully Meets,4,123456
64f809ed579803c711d60c6b,3617,Bailey,Collier,Production Technician I,Pamela Johnson,bailey.collier@bilearner.com,Zone C,Full-Time,Production       ,18-02-1961,MA,Female,Fully Meets,1,123456
64f809ed579803c711d60c6c,3618,Charlee,Roth,Production Technician I,Erin Harris,charlee.roth@bilearner.com,Zone B,Temporary,Production       ,05-05-1944,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c6d,3619,Karissa,Bowers,Production Technician I,Robert Wright,karissa.bowers@bilearner.com,Zone A,Full-Time,Production       ,17-03-1984,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c6e,3620,Noel,Ramirez,Production Technician I,Mr. Nicholas Austin,noel.ramirez@bilearner.com,Zone A,Temporary,Production       ,12-10-1994,MA,Male,Fully Meets,2,123456
64f809ed579803c711d60c6f,3621,Victoria,Franco,Production Technician I,Natalie Cannon,victoria.franco@bilearner.com,Zone A,Full-Time,Production       ,09-09-1997,MA,Male,Fully Meets,2,123456
64f809ed579803c711d60c70,3622,Danika,Fleming,Production Technician II,Christopher Ayers,danika.fleming@bilearner.com,Zone A,Temporary,Production       ,16-10-1995,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c71,3623,Jocelyn,Kline,Production Technician II,Elizabeth Burton,jocelyn.kline@bilearner.com,Zone A,Full-Time,Production       ,25-04-1958,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c72,3624,Cesar,Higgins,Production Technician II,Timothy Curtis,cesar.higgins@bilearner.com,Zone B,Part-Time,Production       ,04-02-1996,MA,Female,Fully Meets,4,123456
64f809ed579803c711d60c73,3625,Gabriel,Dodson,Production Technician II,Tammy Navarro,gabriel.dodson@bilearner.com,Zone B,Part-Time,Production       ,14-12-1975,MA,Female,Fully Meets,5,123456
64f809ed579803c711d60c74,3626,Raphael,Sandoval,Production Technician II,Natalie Baker,raphael.sandoval@bilearner.com,Zone B,Temporary,Production       ,28-10-1993,MA,Female,Fully Meets,2,123456
64f809ed579803c711d60c75,3627,Ruth,Harrell,Production Technician II,Jesse Wilson,ruth.harrell@bilearner.com,Zone C,Full-Time,Production       ,23-02-1967,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c76,3628,Peyton,Barber,Production Technician II,Megan Small,peyton.barber@bilearner.com,Zone B,Part-Time,Production       ,27-01-1946,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c77,3629,Reginald,Lowery,Production Technician I,Dr. David Austin Jr.,reginald.lowery@bilearner.com,Zone B,Full-Time,Production       ,26-11-1983,MA,Male,Fully Meets,5,123456
64f809ed579803c711d60c78,3630,Stephanie,Briggs,Production Technician I,Scott Davis,stephanie.briggs@bilearner.com,Zone B,Full-Time,Production       ,07-05-1965,MA,Male,Fully Meets,5,123456
64f809ed579803c711d60c79,3631,Shaniya,Becker,Production Technician I,Kristin Salinas,shaniya.becker@bilearner.com,Zone C,Full-Time,Production       ,28-04-1947,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c7a,3632,Ryan,Oconnell,Production Technician I,Bridget Jones,ryan.oconnell@bilearner.com,Zone C,Full-Time,Production       ,03-10-1945,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c7b,3633,Emma,Ware,Production Technician I,Melissa Wilkinson,emma.ware@bilearner.com,Zone B,Temporary,Production       ,24-03-1987,MA,Female,Fully Meets,5,123456
64f809ed579803c711d60c7c,3634,Keyon,Haley,Production Technician I,Eric Cunningham,keyon.haley@bilearner.com,Zone B,Full-Time,Production       ,26-04-1962,MA,Female,Fully Meets,5,123456
64f809ed579803c711d60c7d,3635,Kylee,Bates,Production Technician I,Stephen Barron,kylee.bates@bilearner.com,Zone C,Part-Time,Production       ,12-03-1978,MA,Female,Fully Meets,4,123456
64f809ed579803c711d60c7e,3636,Marc,Chandler,Production Technician I,Jennifer Soto,marc.chandler@bilearner.com,Zone B,Temporary,Production       ,13-03-1982,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c7f,3637,Abdullah,Pruitt,Production Technician I,John Jones,abdullah.pruitt@bilearner.com,Zone C,Full-Time,Production       ,17-04-1995,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c80,3638,Shamar,Roth,Production Technician I,Ernest Evans,shamar.roth@bilearner.com,Zone C,Part-Time,Production       ,10-12-1978,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c81,3639,Jaylen,Acosta,Production Technician I,Mark Knight,jaylen.acosta@bilearner.com,Zone C,Full-Time,Production       ,08-01-1966,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c82,3640,Kale,House,Production Technician I,Gina Leon,kale.house@bilearner.com,Zone A,Temporary,Production       ,21-09-2000,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c83,3641,Kiersten,Ellis,Production Technician I,Eric Michael,kiersten.ellis@bilearner.com,Zone B,Full-Time,Production       ,15-01-1971,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c84,3642,Karissa,Carrillo,Production Technician I,Alexandra Martin,karissa.carrillo@bilearner.com,Zone B,Full-Time,Production       ,31-05-1978,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c85,3643,Issac,Whitehead,Production Technician I,Eric Calderon,issac.whitehead@bilearner.com,Zone A,Full-Time,Production       ,22-03-1961,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c86,3644,Madisyn,Andrews,Production Technician I,Thomas Jones,madisyn.andrews@bilearner.com,Zone B,Full-Time,Production       ,24-06-1986,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c87,3645,Madyson,Rhodes,Production Technician I,Bridget Mills,madyson.rhodes@bilearner.com,Zone C,Full-Time,Production       ,16-09-1977,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c88,3646,Brenton,Rodriguez,Production Technician II,Sara Bullock,brenton.rodriguez@bilearner.com,Zone A,Full-Time,Production       ,01-01-1968,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c89,3647,Nathen,Arias,Production Technician II,Craig Leblanc,nathen.arias@bilearner.com,Zone A,Part-Time,Production       ,24-07-1966,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c8a,3648,Keyon,Hensley,Production Technician II,Peter Smith,keyon.hensley@bilearner.com,Zone A,Full-Time,Production       ,27-06-1948,MA,Female,Exceeds,4,123456
64f809ed579803c711d60c8b,3649,Elisha,Ruiz,Production Technician II,Stephen Green,elisha.ruiz@bilearner.com,Zone A,Part-Time,Production       ,06-06-1968,MA,Female,Exceeds,4,123456
64f809ed579803c711d60c8c,3650,Amirah,Stanley,Production Technician II,Jason Jenkins,amirah.stanley@bilearner.com,Zone B,Part-Time,Production       ,25-12-1991,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c8d,3651,Jeremy,Meyer,Production Technician II,Chad Jones,jeremy.meyer@bilearner.com,Zone C,Full-Time,Production       ,19-01-1991,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c8e,3652,Owen,Dillon,Production Technician I,Victoria Maldonado,owen.dillon@bilearner.com,Zone C,Part-Time,Production       ,16-08-1946,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c8f,3653,Bridget,Bray,Production Technician I,William Watson,bridget.bray@bilearner.com,Zone B,Part-Time,Production       ,29-06-1995,MA,Male,Exceeds,3,123456
64f809ed579803c711d60c90,3654,Cassius,Gates,Production Technician I,Jody Cox,cassius.gates@bilearner.com,Zone A,Part-Time,Production       ,30-03-1995,MA,Male,Exceeds,4,123456
64f809ed579803c711d60c91,3655,Martha,Kemp,Production Technician I,Shelia Good,martha.kemp@bilearner.com,Zone C,Full-Time,Production       ,20-10-1998,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c92,3656,Francesca,Mcmahon,Production Technician I,Darlene Green,francesca.mcmahon@bilearner.com,Zone B,Part-Time,Production       ,14-04-2001,MA,Male,Exceeds,5,123456
64f809ed579803c711d60c93,3657,Lorelei,Walls,Production Technician I,Christine Mccarthy,lorelei.walls@bilearner.com,Zone C,Full-Time,Production       ,04-03-1992,MA,Female,Fully Meets,4,123456
64f809ed579803c711d60c94,3658,Emery,Gillespie,Production Technician I,Thomas Jackson,emery.gillespie@bilearner.com,Zone C,Temporary,Production       ,25-11-1966,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c95,3659,Kaylee,Baldwin,Production Technician I,Eric Powell,kaylee.baldwin@bilearner.com,Zone A,Part-Time,Production       ,30-10-1989,MA,Male,Exceeds,1,123456
64f809ed579803c711d60c96,3660,Aron,Hester,Production Technician I,Joel Browning,aron.hester@bilearner.com,Zone A,Full-Time,Production       ,21-06-1974,MA,Male,Exceeds,3,123456
64f809ed579803c711d60c97,3661,Reagan,Brennan,Production Technician I,Denise Roman,reagan.brennan@bilearner.com,Zone C,Temporary,Production       ,22-05-1952,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c98,3662,Hugh,Berry,Production Technician I,Linda Cummings,hugh.berry@bilearner.com,Zone B,Temporary,Production       ,18-04-1973,MA,Male,Exceeds,2,123456
64f809ed579803c711d60c99,3663,Brandon,Anderson,Production Technician I,Sean Kennedy,brandon.anderson@bilearner.com,Zone B,Full-Time,Production       ,23-11-1977,MA,Female,Exceeds,3,123456
64f809ed579803c711d60c9a,3664,Diana,Garza,Production Technician I,Robert Reid,diana.garza@bilearner.com,Zone C,Part-Time,Production       ,15-08-1956,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60c9b,3665,Dalton,Bowen,Production Technician I,Lucas Morse,dalton.bowen@bilearner.com,Zone B,Temporary,Production       ,30-03-1985,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c9c,3666,Davin,Peters,Production Technician I,Melissa Shaw,davin.peters@bilearner.com,Zone A,Full-Time,Production       ,19-05-1956,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c9d,3667,Leyla,Warren,Production Technician I,Brooke Meyer,leyla.warren@bilearner.com,Zone B,Temporary,Production       ,23-08-1998,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60c9e,3668,Victoria,Allen,Production Technician I,Christopher Clark,victoria.allen@bilearner.com,Zone C,Full-Time,Production       ,24-05-1996,MA,Male,Needs Improvement,3,123456
64f809ed579803c711d60c9f,3669,Tyler,Hines,Production Technician I,Joshua Francis,tyler.hines@bilearner.com,Zone A,Temporary,Production       ,16-01-1967,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60ca0,3670,Sandra,Atkinson,Production Technician II,Walter Shaw,sandra.atkinson@bilearner.com,Zone A,Full-Time,Production       ,17-01-1969,MA,Female,Needs Improvement,3,123456
64f809ed579803c711d60ca1,3671,Simone,Hayes,Production Technician II,Alexander Roberts,simone.hayes@bilearner.com,Zone A,Temporary,Production       ,29-12-1989,MA,Female,Needs Improvement,3,123456
64f809ed579803c711d60ca2,3672,Rhett,Valenzuela,Production Technician II,Aaron Holland,rhett.valenzuela@bilearner.com,Zone A,Full-Time,Production       ,24-02-1991,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60ca3,3673,Lane,Zuniga,Production Technician II,Casey Morris,lane.zuniga@bilearner.com,Zone B,Temporary,Production       ,19-02-1973,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60ca4,3674,Isabelle,Shields,Production Technician II,Sarah Williamson,isabelle.shields@bilearner.com,Zone C,Part-Time,Production       ,01-05-1996,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60ca5,3675,Mario,Mays,Production Technician II,Melissa Torres,mario.mays@bilearner.com,Zone C,Full-Time,Production       ,28-08-1952,MA,Female,Fully Meets,3,123456
64f809ed579803c711d60ca6,3676,Leah,Robinson,Production Technician I,Craig Hawkins,leah.robinson@bilearner.com,Zone B,Part-Time,Production       ,29-11-1993,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60ca7,3677,Dayami,Bailey,Production Technician I,Matthew Hughes,dayami.bailey@bilearner.com,Zone A,Full-Time,Production       ,04-02-1960,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60ca8,3678,Ramon,Fleming,Production Technician I,Chad Ramirez,ramon.fleming@bilearner.com,Zone A,Full-Time,Production       ,24-05-1999,MA,Male,Fully Meets,3,123456
64f809ed579803c711d60ca9,3679,Pedro,Harrison,Production Technician I,Erica Moore,pedro.harrison@bilearner.com,Zone A,Full-Time,Production       ,16-07-1989,MA,Male,Fully Meets,3,123456
